"","movieId","adventure","animation","children","comedy","fantasy","romance","drama","action","crime","thriller","horror","mystery","scifi","imax","documentary","war","musical","western","filmnoir","unknown"
"18475",91840,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18476",91842,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"18477",91844,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18478",91852,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"18479",91854,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18480",91856,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18481",91858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18482",91860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18483",91862,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18484",91866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"18485",91869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18486",91871,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18487",91873,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18488",91880,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"18489",91882,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"18490",91884,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18491",91886,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18492",91888,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18493",91890,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18494",91894,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18495",91896,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18496",91902,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18497",91904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"18498",91906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18499",91908,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"18500",91911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18501",91914,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18502",91919,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18503",91921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18504",91924,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18505",91927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18506",91929,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"18507",91933,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18508",91935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18509",91937,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18510",91947,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"18511",91952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18512",91954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18513",91957,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18514",91960,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18515",91970,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18516",91972,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"18517",91974,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
"18518",91976,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18519",91978,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"18520",91981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18521",91983,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18522",91987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"18523",91991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18524",91993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18525",91995,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"18526",91997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18527",92001,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"18528",92004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18529",92006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18530",92008,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"18531",92010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18532",92023,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"18533",92025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18534",92027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"18535",92029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"18536",92032,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"18537",92046,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18538",92048,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"18539",92058,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"18540",92062,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"18541",92064,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"18542",92079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"18543",92083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18544",92085,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18545",92094,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18546",92096,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18547",92099,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"18548",92102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18549",92104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18550",92106,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"18551",92118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18552",92120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18553",92122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"18554",92124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"18555",92126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18556",92128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18557",92130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"18558",92132,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"18559",92134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18560",92136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18561",92152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18562",92154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18563",92156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18564",92159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18565",92161,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"18566",92163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"18567",92165,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18568",92167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18569",92169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18570",92172,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"18571",92174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18572",92176,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18573",92178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18574",92180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18575",92182,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18576",92184,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"18577",92186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18578",92188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18579",92192,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"18580",92196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18581",92198,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"18582",92200,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18583",92204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18584",92206,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"18585",92208,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"18586",92210,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"18587",92214,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18588",92222,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
"18589",92224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18590",92229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18591",92231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18592",92234,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"18593",92236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18594",92240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18595",92243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"18596",92245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18597",92250,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"18598",92252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18599",92255,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"18600",92257,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"18601",92259,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18602",92262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18603",92264,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"18604",92266,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"18605",92268,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"18606",92270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18607",92272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18608",92307,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18609",92309,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"18610",92314,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18611",92321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18612",92325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18613",92335,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18614",92341,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"18615",92343,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"18616",92348,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18617",92352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18618",92354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"18619",92357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18620",92371,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18621",92374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18622",92376,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18623",92378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18624",92380,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18625",92382,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18626",92389,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18627",92391,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"18628",92393,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"18629",92399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18630",92408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18631",92410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18632",92412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18633",92416,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18634",92418,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18635",92420,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"18636",92422,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"18637",92424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18638",92427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18639",92435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"18640",92437,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18641",92439,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18642",92441,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18643",92446,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18644",92448,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18645",92453,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"18646",92455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18647",92457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18648",92461,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"18649",92471,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18650",92475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18651",92477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"18652",92479,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18653",92481,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18654",92483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18655",92490,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18656",92494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18657",92496,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18658",92498,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18659",92500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18660",92507,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
"18661",92509,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18662",92511,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"18663",92514,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"18664",92516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18665",92518,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"18666",92520,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18667",92522,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18668",92533,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"18669",92535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18670",92593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18671",92600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18672",92606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18673",92611,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18674",92613,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18675",92633,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"18676",92635,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18677",92637,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"18678",92639,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18679",92641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"18680",92643,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18681",92646,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"18682",92648,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"18683",92652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18684",92658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18685",92660,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18686",92665,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18687",92670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18688",92672,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18689",92674,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"18690",92676,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"18691",92681,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"18692",92683,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18693",92685,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18694",92687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"18695",92691,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18696",92694,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"18697",92696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"18698",92698,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18699",92702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18700",92706,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"18701",92713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18702",92715,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18703",92719,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18704",92726,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18705",92728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18706",92730,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18707",92738,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"18708",92740,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18709",92747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18710",92749,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18711",92751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18712",92756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"18713",92758,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18714",92760,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"18715",92768,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18716",92781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18717",92783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"18718",92787,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18719",92789,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"18720",92793,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18721",92804,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18722",92817,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18723",92819,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"18724",92829,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18725",92836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18726",92841,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"18727",92843,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18728",92845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18729",92847,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18730",92852,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18731",92867,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18732",92872,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18733",92874,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18734",92881,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18735",92883,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"18736",92885,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"18737",92887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"18738",92894,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18739",92904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18740",92906,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"18741",92910,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18742",92918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18743",92920,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18744",92923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"18745",92925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18746",92935,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"18747",92938,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"18748",92944,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18749",92946,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18750",92948,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18751",92951,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18752",92954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18753",92956,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"18754",92963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18755",92966,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18756",92968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18757",92980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"18758",93002,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18759",93006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18760",93008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18761",93014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18762",93022,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"18763",93024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"18764",93029,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"18765",93035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18766",93037,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18767",93040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"18768",93061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18769",93063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"18770",93070,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
